kec;desa;Level_3;Filename;FullPath;CreatedTime;Jenis;Lokasi;Kodename;Kode
010 PANGKALAN;001 MEDALSARI;;32150100010008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010008_WS.tfw;2025-09-18 08:33:00;WS;OK;OK;32150100010008
010 PANGKALAN;001 MEDALSARI;;32150100010003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010003_WS.tif.aux.xml;2025-09-18 08:33:02;WS;OK;OK;32150100010003
010 PANGKALAN;001 MEDALSARI;;32150100010009_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010009_WS.tif.aux.xml;2025-09-18 08:33:00;WS;OK;OK;32150100010009
010 PANGKALAN;001 MEDALSARI;;32150100010001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010001_WS.tfw;2025-09-18 08:33:02;WS;OK;OK;32150100010001
010 PANGKALAN;001 MEDALSARI;;32150100012001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100012001_WS.tfw;2025-09-18 08:32:59;WS;OK;OK;32150100012001
010 PANGKALAN;001 MEDALSARI;;32150100010012_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010012_WS.tif.aux.xml;2025-09-18 08:32:59;WS;OK;OK;32150100010012
010 PANGKALAN;001 MEDALSARI;;32150100012001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100012001_WS.tif.aux.xml;2025-09-18 08:32:59;WS;OK;OK;32150100012001
010 PANGKALAN;001 MEDALSARI;;32150100010013_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010013_WS.tfw;2025-09-18 08:33:00;WS;OK;OK;32150100010013
010 PANGKALAN;001 MEDALSARI;;32150100010004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010004_WS.tfw;2025-09-18 08:33:02;WS;OK;OK;32150100010004
010 PANGKALAN;001 MEDALSARI;;32150100010011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010011_WS.tif.aux.xml;2025-09-18 08:33:00;WS;OK;OK;32150100010011
010 PANGKALAN;001 MEDALSARI;;32150100010005_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010005_WS.tif.aux.xml;2025-09-18 08:33:02;WS;OK;OK;32150100010005
010 PANGKALAN;001 MEDALSARI;;32150100010002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010002_WS.tif.aux.xml;2025-09-18 08:33:02;WS;OK;OK;32150100010002
010 PANGKALAN;001 MEDALSARI;;32150100010012_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010012_WS.tfw;2025-09-18 08:32:59;WS;OK;OK;32150100010012
010 PANGKALAN;001 MEDALSARI;;32150100010006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010006_WS.tif.aux.xml;2025-09-18 08:33:00;WS;OK;OK;32150100010006
010 PANGKALAN;001 MEDALSARI;;32150100010007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010007_WS.tif.aux.xml;2025-09-18 08:33:02;WS;OK;OK;32150100010007
010 PANGKALAN;001 MEDALSARI;;32150100010001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010001_WS.tif;2025-09-18 08:33:53;WS;OK;OK;32150100010001
010 PANGKALAN;001 MEDALSARI;;32150100010002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010002_WS.tif;2025-09-18 08:33:49;WS;OK;OK;32150100010002
010 PANGKALAN;001 MEDALSARI;;32150100010003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010003_WS.tif;2025-09-18 08:33:46;WS;OK;OK;32150100010003
010 PANGKALAN;001 MEDALSARI;;32150100010004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010004_WS.tif;2025-09-18 08:33:42;WS;OK;OK;32150100010004
010 PANGKALAN;001 MEDALSARI;;32150100010006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010006_WS.tif;2025-09-18 08:33:36;WS;OK;OK;32150100010006
010 PANGKALAN;001 MEDALSARI;;32150100010007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010007_WS.tif;2025-09-18 08:33:28;WS;OK;OK;32150100010007
010 PANGKALAN;001 MEDALSARI;;32150100010011_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010011_WS.tif;2025-09-18 08:33:20;WS;OK;OK;32150100010011
010 PANGKALAN;001 MEDALSARI;;32150100010009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010009_WS.tif;2025-09-18 08:33:16;WS;OK;OK;32150100010009
010 PANGKALAN;001 MEDALSARI;;32150100010010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010010_WS.tif;2025-09-18 08:33:12;WS;OK;OK;32150100010010
010 PANGKALAN;001 MEDALSARI;;32150100012001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100012001_WS.tif;2025-09-18 08:33:08;WS;OK;OK;32150100012001
010 PANGKALAN;001 MEDALSARI;;32150100010012_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010012_WS.tif;2025-09-18 08:33:04;WS;OK;OK;32150100010012
010 PANGKALAN;001 MEDALSARI;;32150100010002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010002_WS.tfw;2025-09-18 08:33:03;WS;OK;OK;32150100010002
010 PANGKALAN;001 MEDALSARI;;32150100010001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010001_WS.tif.aux.xml;2025-09-18 08:33:03;WS;OK;OK;32150100010001
010 PANGKALAN;001 MEDALSARI;;32150100010004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010004_WS.tif.aux.xml;2025-09-18 08:33:02;WS;OK;OK;32150100010004
010 PANGKALAN;001 MEDALSARI;;32150100010007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010007_WS.tfw;2025-09-18 08:33:02;WS;OK;OK;32150100010007
010 PANGKALAN;001 MEDALSARI;;32150100010013_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\001 MEDALSARI\32150100010013_WS.tif;2025-09-18 08:33:00;WS;OK;OK;32150100010013
010 PANGKALAN;015 CIPTASARI;;32150100150013_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150013_WS.tif.aux.xml;2025-09-18 12:43:56;WS;OK;OK;32150100150013
010 PANGKALAN;015 CIPTASARI;;32150100150004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150004_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150004
010 PANGKALAN;015 CIPTASARI;;32150100150012_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150012_WS.tif.aux.xml;2025-09-18 12:43:55;WS;OK;OK;32150100150012
010 PANGKALAN;015 CIPTASARI;;32150100150014_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150014_WS.tif.aux.xml;2025-09-18 12:43:56;WS;OK;OK;32150100150014
010 PANGKALAN;015 CIPTASARI;;32150100150002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150002_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150002
010 PANGKALAN;015 CIPTASARI;;32150100150012_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150012_WS.tfw;2025-09-18 12:43:55;WS;OK;OK;32150100150012
010 PANGKALAN;015 CIPTASARI;;32150100150011_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150011_WS.tfw;2025-09-18 12:43:55;WS;OK;OK;32150100150011
010 PANGKALAN;015 CIPTASARI;;32150100150001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150001_WS.tif;2025-09-18 12:44:51;WS;OK;OK;32150100150001
010 PANGKALAN;015 CIPTASARI;;32150100150002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150002_WS.tif;2025-09-18 12:44:45;WS;OK;OK;32150100150002
010 PANGKALAN;015 CIPTASARI;;32150100150003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150003_WS.tif;2025-09-18 12:44:39;WS;OK;OK;32150100150003
010 PANGKALAN;015 CIPTASARI;;32150100150005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150005_WS.tif;2025-09-18 12:44:32;WS;OK;OK;32150100150005
010 PANGKALAN;015 CIPTASARI;;32150100150004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150004_WS.tif;2025-09-18 12:44:36;WS;OK;OK;32150100150004
010 PANGKALAN;015 CIPTASARI;;32150100150006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150006_WS.tif;2025-09-18 12:44:27;WS;OK;OK;32150100150006
010 PANGKALAN;015 CIPTASARI;;32150100150007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150007_WS.tif;2025-09-18 12:44:24;WS;OK;OK;32150100150007
010 PANGKALAN;015 CIPTASARI;;32150100150009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150009_WS.tif;2025-09-18 12:44:20;WS;OK;OK;32150100150009
010 PANGKALAN;015 CIPTASARI;;32150100150008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150008_WS.tif;2025-09-18 12:44:16;WS;OK;OK;32150100150008
010 PANGKALAN;015 CIPTASARI;;32150100150010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150010_WS.tif;2025-09-18 12:44:12;WS;OK;OK;32150100150010
010 PANGKALAN;015 CIPTASARI;;32150100150011_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150011_WS.tif;2025-09-18 12:44:08;WS;OK;OK;32150100150011
010 PANGKALAN;015 CIPTASARI;;32150100150014_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150014_WS.tif;2025-09-18 12:44:04;WS;OK;OK;32150100150014
010 PANGKALAN;015 CIPTASARI;;32150100150008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150008_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150008
010 PANGKALAN;015 CIPTASARI;;32150100150002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150002_WS.tfw;2025-09-18 12:43:58;WS;OK;OK;32150100150002
010 PANGKALAN;015 CIPTASARI;;32150100150005_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150005_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150005
010 PANGKALAN;015 CIPTASARI;;32150100150001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150001_WS.tfw;2025-09-18 12:43:58;WS;OK;OK;32150100150001
010 PANGKALAN;015 CIPTASARI;;32150100150013_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150013_WS.tif;2025-09-18 12:43:56;WS;OK;OK;32150100150013
010 PANGKALAN;015 CIPTASARI;;32150100150003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150003_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150003
010 PANGKALAN;015 CIPTASARI;;32150100150013_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150013_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150013
010 PANGKALAN;015 CIPTASARI;;32150100150007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150007_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150007
010 PANGKALAN;015 CIPTASARI;;32150100150005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150005_WS.tfw;2025-09-18 12:43:58;WS;OK;OK;32150100150005
010 PANGKALAN;015 CIPTASARI;;32150100150008_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150008_WS.tif.aux.xml;2025-09-18 12:43:56;WS;OK;OK;32150100150008
010 PANGKALAN;015 CIPTASARI;;32150100150007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150007_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150007
010 PANGKALAN;015 CIPTASARI;;32150100150006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150006_WS.tif.aux.xml;2025-09-18 12:43:56;WS;OK;OK;32150100150006
010 PANGKALAN;015 CIPTASARI;;32150100150009_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150009_WS.tif.aux.xml;2025-09-18 12:43:56;WS;OK;OK;32150100150009
010 PANGKALAN;015 CIPTASARI;;32150100150011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150011_WS.tif.aux.xml;2025-09-18 12:43:57;WS;OK;OK;32150100150011
010 PANGKALAN;015 CIPTASARI;;32150100150006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150006_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150006
010 PANGKALAN;015 CIPTASARI;;32150100150009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150009_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150009
010 PANGKALAN;015 CIPTASARI;;32150100150010_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150010_WS.tif.aux.xml;2025-09-18 12:43:58;WS;OK;OK;32150100150010
010 PANGKALAN;015 CIPTASARI;;32150100150010_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150010_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150010
010 PANGKALAN;015 CIPTASARI;;32150100150012_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150012_WS.tif;2025-09-18 12:44:00;WS;OK;OK;32150100150012
010 PANGKALAN;015 CIPTASARI;;32150100150004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150004_WS.tfw;2025-09-18 12:43:59;WS;OK;OK;32150100150004
010 PANGKALAN;015 CIPTASARI;;32150100150003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150003_WS.tfw;2025-09-18 12:43:59;WS;OK;OK;32150100150003
010 PANGKALAN;015 CIPTASARI;;32150100150001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150001_WS.tif.aux.xml;2025-09-18 12:43:59;WS;OK;OK;32150100150001
010 PANGKALAN;015 CIPTASARI;;32150100150014_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\015 CIPTASARI\32150100150014_WS.tfw;2025-09-18 12:43:56;WS;OK;OK;32150100150014
010 PANGKALAN;014 JATILAKSANA;;32150100140005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140005_WS.tif;2025-09-18 11:11:37;WS;OK;OK;32150100140005
010 PANGKALAN;014 JATILAKSANA;;32150100140009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140009_WS.tfw;2025-09-18 11:10:46;WS;OK;OK;32150100140009
010 PANGKALAN;014 JATILAKSANA;;32150100140015_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140015_WS.tif.aux.xml;2025-09-18 11:10:46;WS;OK;OK;32150100140015
010 PANGKALAN;014 JATILAKSANA;;32150100140011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140011_WS.tif.aux.xml;2025-09-18 11:10:48;WS;OK;OK;32150100140011
010 PANGKALAN;014 JATILAKSANA;;32150100140004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140004_WS.tfw;2025-09-18 11:10:48;WS;OK;OK;32150100140004
010 PANGKALAN;014 JATILAKSANA;;32150100140014_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140014_WS.tfw;2025-09-18 11:10:45;WS;OK;OK;32150100140014
010 PANGKALAN;014 JATILAKSANA;;32150100140010_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140010_WS.tfw;2025-09-18 11:10:46;WS;OK;OK;32150100140010
010 PANGKALAN;014 JATILAKSANA;;32150100140015_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140015_WS.tfw;2025-09-18 11:10:45;WS;OK;OK;32150100140015
010 PANGKALAN;014 JATILAKSANA;;32150100140012_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140012_WS.tif.aux.xml;2025-09-18 11:10:46;WS;OK;OK;32150100140012
010 PANGKALAN;014 JATILAKSANA;;32150100140005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140005_WS.tfw;2025-09-18 11:10:48;WS;OK;OK;32150100140005
010 PANGKALAN;014 JATILAKSANA;;32150100142001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100142001_WS.tif.aux.xml;2025-09-18 11:10:45;WS;OK;OK;32150100142001
010 PANGKALAN;014 JATILAKSANA;;32150100140006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140006_WS.tfw;2025-09-18 11:10:48;WS;OK;OK;32150100140006
010 PANGKALAN;014 JATILAKSANA;;32150100140006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140006_WS.tif.aux.xml;2025-09-18 11:10:48;WS;OK;OK;32150100140006
010 PANGKALAN;014 JATILAKSANA;;32150100140013_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140013_WS.tif.aux.xml;2025-09-18 11:10:46;WS;OK;OK;32150100140013
010 PANGKALAN;014 JATILAKSANA;;32150100140016_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140016_WS.tif.aux.xml;2025-09-18 11:10:45;WS;OK;OK;32150100140016
010 PANGKALAN;014 JATILAKSANA;;32150100142001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100142001_WS.tfw;2025-09-18 11:10:45;WS;OK;OK;32150100142001
010 PANGKALAN;014 JATILAKSANA;;32150100140014_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140014_WS.tif.aux.xml;2025-09-18 11:10:46;WS;OK;OK;32150100140014
010 PANGKALAN;014 JATILAKSANA;;32150100140001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140001_WS.tif;2025-09-18 11:11:53;WS;OK;OK;32150100140001
010 PANGKALAN;014 JATILAKSANA;;32150100140004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140004_WS.tif;2025-09-18 11:11:49;WS;OK;OK;32150100140004
010 PANGKALAN;014 JATILAKSANA;;32150100140002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140002_WS.tif;2025-09-18 11:11:45;WS;OK;OK;32150100140002
010 PANGKALAN;014 JATILAKSANA;;32150100140003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140003_WS.tif;2025-09-18 11:11:41;WS;OK;OK;32150100140003
010 PANGKALAN;014 JATILAKSANA;;32150100140006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140006_WS.tif;2025-09-18 11:11:32;WS;OK;OK;32150100140006
010 PANGKALAN;014 JATILAKSANA;;32150100140007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140007_WS.tif;2025-09-18 11:11:27;WS;OK;OK;32150100140007
010 PANGKALAN;014 JATILAKSANA;;32150100140009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140009_WS.tif;2025-09-18 11:11:23;WS;OK;OK;32150100140009
010 PANGKALAN;014 JATILAKSANA;;32150100140014_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140014_WS.tif;2025-09-18 11:11:06;WS;OK;OK;32150100140014
010 PANGKALAN;014 JATILAKSANA;;32150100140011_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140011_WS.tif;2025-09-18 11:11:11;WS;OK;OK;32150100140011
010 PANGKALAN;014 JATILAKSANA;;32150100140010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140010_WS.tif;2025-09-18 11:11:19;WS;OK;OK;32150100140010
010 PANGKALAN;014 JATILAKSANA;;32150100140008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140008_WS.tif;2025-09-18 11:11:15;WS;OK;OK;32150100140008
010 PANGKALAN;014 JATILAKSANA;;32150100140012_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140012_WS.tif;2025-09-18 11:11:02;WS;OK;OK;32150100140012
010 PANGKALAN;014 JATILAKSANA;;32150100140013_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140013_WS.tif;2025-09-18 11:10:58;WS;OK;OK;32150100140013
010 PANGKALAN;014 JATILAKSANA;;32150100140002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140002_WS.tfw;2025-09-18 11:10:49;WS;OK;OK;32150100140002
010 PANGKALAN;014 JATILAKSANA;;32150100140002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140002_WS.tif.aux.xml;2025-09-18 11:10:50;WS;OK;OK;32150100140002
010 PANGKALAN;014 JATILAKSANA;;32150100142001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100142001_WS.tif;2025-09-18 11:10:50;WS;OK;OK;32150100142001
010 PANGKALAN;014 JATILAKSANA;;32150100140007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140007_WS.tif.aux.xml;2025-09-18 11:10:49;WS;OK;OK;32150100140007
010 PANGKALAN;014 JATILAKSANA;;32150100140016_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140016_WS.tif;2025-09-18 11:10:54;WS;OK;OK;32150100140016
010 PANGKALAN;014 JATILAKSANA;;32150100140001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140001_WS.tif.aux.xml;2025-09-18 11:10:50;WS;OK;OK;32150100140001
010 PANGKALAN;014 JATILAKSANA;;32150100140004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140004_WS.tif.aux.xml;2025-09-18 11:10:49;WS;OK;OK;32150100140004
010 PANGKALAN;014 JATILAKSANA;;32150100140001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140001_WS.tfw;2025-09-18 11:10:50;WS;OK;OK;32150100140001
010 PANGKALAN;014 JATILAKSANA;;32150100140003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140003_WS.tif.aux.xml;2025-09-18 11:10:49;WS;OK;OK;32150100140003
010 PANGKALAN;014 JATILAKSANA;;32150100140003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\010 PANGKALAN\014 JATILAKSANA\32150100140003_WS.tfw;2025-09-18 11:10:49;WS;OK;OK;32150100140003
